university_id,university_name,state,city,latitude,longitude,tuition_in_state_usd,tuition_out_state_usd,university_admission_rate,student_size,us_news_ranking,world_ranking,campus_setting,website_url,avg_cost_of_living_monthly,international_student_pct,public_or_private,program_id,program_name,degree_type,department,min_gpa,min_gre_quant,min_gre_verbal,min_gmat,min_toefl,min_ielts,application_deadline_fall,application_fee_usd,duration_months,stem_designated,program_admit_rate,description_text,curriculum_highlights,faculty_research_areas,avg_starting_salary_usd,male_acceptance_rate,female_acceptance_rate,historical_admit_count,historical_admit_rate,data_quality,track,tier_score,tier
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003324,MS Cybersecurity - Cryptography,MS,Computer & Information Sciences,3.0,156.0,150.0,,90,6.5,2027-03-15,100,24,True,0.44,"MS Cybersecurity - Cryptography at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Network Security, Cryptography, Cloud Security and offers opportunities to build depth through electives, projects, and faculty-led research.",Cloud Security; Network Security; Cryptography; Digital Forensics; Secure Software,Cryptography; Cybersecurity; Systems Security; Network Security; Digital Forensics,113000,0.438,0.442,0,,synthetic_demo,MS,68.5,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003325,MS Information Systems - Cloud Computing,MS,Computer & Information Sciences,3.0,156.0,150.0,,90,6.5,2027-04-15,80,18,True,0.422,"MS Information Systems - Cloud Computing at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Databases, Cloud Computing, Enterprise Systems and offers opportunities to build depth through electives, projects, and faculty-led research.",IT Strategy; Enterprise Systems; Cloud Computing; Analytics; Product Management,Databases; Cloud Computing; Analytics; Human-Computer Interaction; Digital Platforms,105000,0.429,0.412,2,0.5,synthetic_demo,MS,69.4,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003326,MS Software Engineering - DevOps,MS,Computer & Information Sciences,3.0,153.0,148.0,,90,7.0,2027-01-10,75,18,True,0.419,"MS Software Engineering - DevOps at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Software Architecture, DevOps, Testing and offers opportunities to build depth through electives, projects, and faculty-led research.",DevOps; Software Architecture; Testing; Cloud Native Systems; Secure Coding,Cloud Systems; Software Engineering; Distributed Systems; Program Analysis; Software Testing,116000,0.427,0.406,1,1.0,synthetic_demo,MS,69.26,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003327,MS Electrical Engineering - Embedded Systems,MS,Engineering,3.0,156.0,150.0,,90,6.5,2027-03-01,120,24,True,0.457,"MS Electrical Engineering - Embedded Systems at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Signal Processing, Embedded Systems, VLSI and offers opportunities to build depth through electives, projects, and faculty-led research.",Embedded Systems; Power Electronics; Communications; Control Systems; VLSI,Embedded Systems; Signal Processing; Energy Systems; Semiconductors; Communications,116000,0.444,0.47,0,,synthetic_demo,MS,67.65,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003328,MEng Computer Engineering - Embedded Systems,MEng,Engineering,3.2,156.0,150.0,,100,6.5,2027-04-05,120,12,True,0.314,"MEng Computer Engineering - Embedded Systems at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Computer Architecture, Embedded Systems, VLSI and offers opportunities to build depth through electives, projects, and faculty-led research.",VLSI; Edge Computing; Hardware Security; Computer Architecture; Embedded Systems,Edge AI; Embedded Systems; Hardware Security; IoT; Computer Architecture,118000,0.299,0.326,1,0.0,synthetic_demo,MS,76.63,Tier1
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003329,MS Mechanical Engineering - Thermal Sciences,MS,Engineering,3.0,156.0,150.0,,90,7.0,2027-01-20,105,24,True,0.395,"MS Mechanical Engineering - Thermal Sciences at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Robotics, Thermal Sciences, Design and offers opportunities to build depth through electives, projects, and faculty-led research.",Thermal Sciences; Design; Robotics; Energy; Manufacturing,Energy; Mechanics; Manufacturing; Computational Engineering; Robotics,102000,0.38,0.417,1,1.0,synthetic_demo,MS,70.75,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003330,MS Industrial Engineering - Optimization,MS,Engineering,3.0,155.0,149.0,,90,6.5,2027-01-10,65,18,True,0.459,"MS Industrial Engineering - Optimization at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Operations Research, Optimization, Supply Chain and offers opportunities to build depth through electives, projects, and faculty-led research.",Optimization; Analytics; Quality Engineering; Supply Chain; Operations Research,Human Factors; Simulation; Optimization; Decision Science; Operations Research,97000,0.465,0.453,0,,synthetic_demo,MS,67.43,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003331,MS Business Analytics - Marketing Analytics,MS,"Business, Management & Marketing",3.0,150.0,148.0,,90,6.5,2027-03-20,105,12,True,0.358,"MS Business Analytics - Marketing Analytics at Johns Hopkins University is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Predictive Analytics, Marketing Analytics, Financial Analytics and offers opportunities to build depth through electives, projects, and faculty-led research.",Predictive Analytics; Data Management; Financial Analytics; Visualization; Marketing Analytics,Decision Analytics; Data Mining; Econometrics; Business Analytics; Marketing Science,113000,0.352,0.365,0,,synthetic_demo,MS,72.13,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003333,MS Biomedical Engineering - Biomechanics,MS,Engineering,3.0,154.0,148.0,,90,6.5,2027-01-05,125,18,True,0.362,"MS Biomedical Engineering - Biomechanics at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Medical Imaging, Biomechanics, Biomaterials and offers opportunities to build depth through electives, projects, and faculty-led research.",Medical Imaging; Neural Engineering; Bioinstrumentation; Computational Biology; Biomechanics,Neural Engineering; Biomechanics; Biomedical Imaging; Bioinformatics; Computational Biology,100000,0.36,0.362,1,0.0,synthetic_demo,MS,72.16,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003334,MS Civil Engineering - Transportation,MS,Engineering,3.2,156.0,150.0,,95,6.5,2027-04-20,200,18,True,0.464,"MS Civil Engineering - Transportation at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Structural Engineering, Transportation, Geotechnical Engineering and offers opportunities to build depth through electives, projects, and faculty-led research.",Water Resources; Sustainability; Construction; Geotechnical Engineering; Transportation,Transportation; Sustainable Infrastructure; Structures; Construction; Geotechnical Engineering,98000,0.466,0.465,2,0.0,synthetic_demo,MS,68.72,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003335,MS Chemical Engineering - Process Systems,MS,Engineering,3.0,159.0,148.0,,100,6.5,2027-02-15,65,18,True,0.447,"MS Chemical Engineering - Process Systems at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Transport Phenomena, Process Systems, Materials and offers opportunities to build depth through electives, projects, and faculty-led research.",Materials; Transport Phenomena; Reaction Engineering; Process Systems; Biotechnology,Catalysis; Energy; Materials; Transport Phenomena; Biotechnology,101000,0.442,0.452,0,,synthetic_demo,MS,69.04,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003336,MS Robotics - Planning,MS,Engineering,3.0,156.0,150.0,,100,6.5,2027-02-20,90,24,True,0.451,"MS Robotics - Planning at Johns Hopkins University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Robot Perception, Planning, Control and offers opportunities to build depth through electives, projects, and faculty-led research.",Control; Human-Robot Interaction; Robot Perception; Autonomous Systems; Planning,Autonomous Systems; Computer Vision; Human-Robot Interaction; Control; Reinforcement Learning,119000,0.443,0.458,1,0.0,synthetic_demo,MS,68.78,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003337,MS Statistics - Statistical Inference,MS,Mathematics & Statistics,3.0,156.0,148.0,,90,6.5,2027-01-05,0,18,True,0.366,"MS Statistics - Statistical Inference at Johns Hopkins University is a graduate program in Mathematics & Statistics designed for advanced study and career or research preparation. The curriculum emphasizes Probability, Statistical Inference, Regression and offers opportunities to build depth through electives, projects, and faculty-led research.",Applied Statistics; Computational Statistics; Bayesian Methods; Probability; Regression,Causal Inference; Probability; Bayesian Methods; Biostatistics; Computational Statistics,109000,0.376,0.36,3,0.667,synthetic_demo,MS,72.08,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003338,MS Applied Mathematics - Optimization,MS,Mathematics & Statistics,3.0,156.0,150.0,,90,6.5,2027-01-15,125,18,True,0.464,"MS Applied Mathematics - Optimization at Johns Hopkins University is a graduate program in Mathematics & Statistics designed for advanced study and career or research preparation. The curriculum emphasizes Numerical Analysis, Optimization, Differential Equations and offers opportunities to build depth through electives, projects, and faculty-led research.",Optimization; Scientific Computing; Probability; Numerical Analysis; Mathematical Modeling,Scientific Computing; Optimization; Dynamical Systems; Probability; Mathematical Modeling,104000,0.452,0.473,2,1.0,synthetic_demo,MS,67.3,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003341,MS Computer Science - Algorithms,MS,Computer & Information Sciences,3.1,156.0,150.0,,90,6.5,2028-02-05,100,24,True,0.377,"MS Computer Science - Algorithms at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Artificial Intelligence, Systems, Algorithms and offers opportunities to build depth through electives, projects, and faculty-led research.",Algorithms; Cybersecurity; Artificial Intelligence; Software Engineering; Data Science,Machine Learning; Algorithms; Security; Distributed Systems; Natural Language Processing,119000,0.375,0.382,2,0.5,synthetic_demo,MS,72.15,Tier2
162928,Johns Hopkins University,MD,Baltimore,39.328977,-76.621595,65230,65230,0.0644,5693,9.0,25.0,urban,www.jhu.edu/,,,Private,P003342,MS Data Science - Data Engineering,MS,Computer & Information Sciences,3.1,153.0,149.0,,95,7.0,2028-01-15,95,18,True,0.472,"MS Data Science - Data Engineering at Johns Hopkins University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Machine Learning, Statistical Modeling, Data Engineering and offers opportunities to build depth through electives, projects, and faculty-led research.",Responsible AI; Big Data; Data Engineering; Statistical Modeling; Visualization,Data Mining; Responsible AI; Machine Learning; Causal Inference; Data Systems,119000,0.481,0.465,2,0.5,synthetic_demo,MS,67.58,Tier2
